StudyID,Beta ID,Publication,Pubyear,Experimental site,Experimental coordinate,Latitude,Latitude_Subgroup,Longitude,Longitude_Subgroup,MAPmean,MAPmean_Subgroup,MATmean,MATmean_Subgroup,,Pre-crop types,Sub-crop types,Sub-crop types,,Pre-Class,Sub-Class,Class,,Family,LegumeNonlegume,AMnonAM,C3C4,Annual_Pere,PlantConsistent,PlantStageSubgroup,Bulk_Rhizosphere,Soil_texture,Tillage,Straw_retention,Fertilizer,RotationcyclesSubgroup,DurationSubgroup,,Rotation_cycles,Species_Richness,SpeciesRichnessSubgroup,Duration,Primer,,Variable,Methods,Xc,Sc,Xe,Se,Nc,Ne,RR,Vi,,,,,pHCK,RRpH,,SOCCK,RRSOC,,TCCK,RRTOC,,TNCK,RRTN,,NO3CK,RRNO3,,NH4CK,RRNH4,,APCK,RRAP,,AKCK,RRAK,,ANCK,RRAN,,YieldCK,RRYield
B23,B23A,"Liu et al., 2024 (c)",2024,"Weishan County, Dali Autonomous Prefecture, Yunnan Province, China","100.30°E, 25.23°N ",25.23,La20-40,100.3,Lo-0-180,73,MAP600-1200,17.23333359,MAT15,,Tobacco,"Tobacco, Barley",Barley,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Inconsistent,Harvest,Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,2,ITS1,,Fungal Shannon,Fungal Shannon,4.02,0.26,2.95,0.47,3,3,-0.309476732,0.009855525,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
B23,B23B,"Liu et al., 2024 (c)",2024,"Weishan County, Dali Autonomous Prefecture, Yunnan Province, China","100.30°E, 25.23°N ",25.23,La20-40,100.3,Lo-0-180,73,MAP600-1200,17.23333359,MAT15,,Tobacco,"Tobacco, Rape",Rapeseed,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Solanaceae to Brassicaceae,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Inconsistent,Harvest,Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,2,ITS1,,Fungal Shannon,Fungal Shannon,4.02,0.26,3.49,0.39,3,3,-0.141380166,0.005556882,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
D12,NA,"Ni et al., 2019",2019,Sanya,"18.2528°N, 109.5116°E",18.2528,La20,109.5116,Lo-0-180,120.5,MAP1200,25.96666718,MAT15,,Cowpea,"Cowpea, Choy Sum",Choy sum,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Fabaceae to Brassicaceae,Legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,1,ITS1,,Fungal Shannon,Fungal Shannon,4.99,0.277128129,5.05,0.277128129,3,3,0.011952334,0.002031931,,,,,6.38,0.004691174,,0.992459397,0.022537793,,NA,NA,,0.091,0.009841523,,NA,NA,,NA,NA,,172.07,0.072994849,,61.13,0.052576619,,NA,NA,,NA,NA
D12,NA,"Ni et al., 2019",2019,Sanya,"18.2528°N, 109.5116°E",18.2528,La20,109.5116,Lo-0-180,120.5,MAP1200,25.96666718,MAT15,,Cowpea,"Cowpea, Amaranth",Amaranth,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Fabaceae to Amaranthaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,1,ITS1,,Fungal Shannon,Fungal Shannon,4.99,0.277128129,5.59,0.623538291,3,3,0.113543377,0.00517556,,,,,6.38,0.038436707,,0.992459397,0.189987404,,NA,NA,,0.091,0.003291281,,NA,NA,,NA,NA,,172.07,0.25265665,,61.13,0.033776128,,NA,NA,,NA,NA
D12,NA,"Ni et al., 2019",2019,Sanya,"18.2528°N, 109.5116°E",18.2528,La20,109.5116,Lo-0-180,120.5,MAP1200,25.96666718,MAT15,,Cowpea,"Cowpea, Water Spinach",Water Spinach,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Fabaceae to Convolvulaceae,Legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,1,ITS1,,Fungal Shannon,Fungal Shannon,4.99,0.277128129,5.12,0.36373067,3,3,0.025718529,0.00271039,,,,,6.38,-0.007867861,,0.992459397,0.023109058,,NA,NA,,0.091,0.014184635,,NA,NA,,NA,NA,,172.07,0.050595661,,61.13,0.009281187,,NA,NA,,NA,NA
D12,NA,"Ni et al., 2019",2019,Sanya,"18.2528°N, 109.5116°E",18.2528,La20,109.5116,Lo-0-180,120.5,MAP1200,25.96666718,MAT15,,Cowpea,"Cowpea, Mustard Greens",Mustard Greens,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Fabaceae to Brassicaceae,Legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,1,ITS1,,Fungal Shannon,Fungal Shannon,4.99,0.277128129,5.39,0.45033321,3,3,0.077109475,0.003354962,,,,,6.38,0.033901552,,0.992459397,-0.03509132,,NA,NA,,0.091,-0.081233893,,NA,NA,,NA,NA,,172.07,0.117221091,,61.13,-0.01085537,,NA,NA,,NA,NA
D12,NA,"Ni et al., 2019",2019,Sanya,"18.2528°N, 109.5116°E",18.2528,La20,109.5116,Lo-0-180,120.5,MAP1200,25.96666718,MAT15,,Cowpea,"Cowpea, Chinese Cabbage",Cabbage,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Fabaceae to Brassicaceae,Legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,1,ITS1,,Fungal Shannon,Fungal Shannon,4.99,0.277128129,5.26,0.433012702,3,3,0.052695117,0.003287068,,,,,6.38,0.024769068,,0.992459397,-0.092392174,,NA,NA,,0.091,-0.106582263,,NA,NA,,NA,NA,,172.07,-0.003493047,,61.13,-0.034956955,,NA,NA,,NA,NA
D13,NA,"Feng et al., 2022",2022,Taizhou,"32.4552°N, 120.8697°E",32.4552,La20-40,120.8697,Lo-0-180,84.91666412,MAP600-1200,15,MAT8-15,,Tomato,"Tomato, Eggplant",Eggplant,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Solanaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Harvest,Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,2,ITS2,,Fungal Shannon,Fungal Shannon,5.082,0.5082,6.656,0.6656,5,5,0.269813819,0.004,,,,,7.95,-0.064957896,,1.545823666,-0.032414659,,NA,NA,,0.2,-0.105360516,,NA,NA,,NA,NA,,32.95,0.041610758,,187.5,0.110944894,,NA,NA,,NA,NA
D13,NA,"Feng et al., 2022",2022,Taizhou,"32.4552°N, 120.8697°E",32.4552,La20-40,120.8697,Lo-0-180,84.91666412,MAP600-1200,15,MAT8-15,,Tomato,"Tomato, Chinese Water Chestnut",Water chestnut,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Cyperaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Perennial,Consistent,Harvest,Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,2,ITS2,,Fungal Shannon,Fungal Shannon,5.082,0.5082,7.14,0.714,5,5,0.340007891,0.004,,,,,7.95,0.012500163,,1.545823666,-0.080042708,,NA,NA,,0.2,-0.105360516,,NA,NA,,NA,NA,,32.95,0.135464273,,187.5,0.183787149,,NA,NA,,NA,NA
D15,D15A,"Li et al., 2024 (c)",2024,Dongfang,"18°87_ N, 108°70_E",19.45,La20,109.16667,Lo-0-180,118.9166641,MAP1200,24.31666565,MAT15,,Rice,"Rice, Soybean, Rice",Soybean,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Unknow,D1,D5,,1,2,R2,1,ITS1,,Fungal Shannon,Fungal Shannon,4.03,0.66,4.84,0.5,4,4,0.183148345,0.009373315,,,,,5.65,-0.094602466,,0.141,0.238625915,,NA,NA,,0.049,0.15123097,,NA,NA,,NA,NA,,34.1,0.118760075,,95.4,0.134186314,,NA,NA,,4748.5,0.211241902
D17,D17A,"Lu et al., 2022",2022,Eerguna,"50°14' N, 120°08'E",50.23333,La40,120.13333,Lo-0-180,33.41666794,MAP600,-2.524999857,MAT8,,Wheat,"Wheat, Wheat, Rapeseed",Rapeseed,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Brassicaceae,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Inconsistent,Harvest,Rhizosphere,Unknow,Unknow,Retention,Fertilizer,D1,D5,,1,2,R2,3,ITS2,,Fungal Shannon,Fungal Shannon,5.69,2.97397041,5.67,2.331324473,5,5,-0.00352113,0.088447862,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
D17,D17B,"Lu et al., 2022",2022,Eerguna,"50°14' N, 120°08'E",50.23333,La40,120.13333,Lo-0-180,33.41666794,MAP600,-2.524999857,MAT8,,Wheat,"Wheat, Wheat, Milk Thistle",Milk Thistle,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Asteraceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Inconsistent,Harvest,Rhizosphere,Unknow,Unknow,Retention,Fertilizer,D1,D5,,1,2,R2,3,ITS2,,Fungal Shannon,Fungal Shannon,5.69,2.97397041,6.16,1.296919427,5,5,0.079366529,0.063501304,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
D17,D17C,"Lu et al., 2022",2022,Eerguna,"50°14' N, 120°08'E",50.23333,La40,120.13333,Lo-0-180,33.41666794,MAP600,-2.524999857,MAT8,,Wheat,"Wheat, Wheat, Potato",Potato,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Inconsistent,Harvest,Rhizosphere,Unknow,Unknow,Retention,Fertilizer,D1,D5,,1,2,R2,3,ITS2,,Fungal Shannon,Fungal Shannon,5.69,2.97397041,5.41,2.593838854,5,5,-0.050461155,0.100610951,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
D17,D17D,"Lu et al., 2022",2022,Eerguna,"50°14' N, 120°08'E",50.23333,La40,120.13333,Lo-0-180,33.41666794,MAP600,-2.524999857,MAT8,,Wheat,"Wheat, Wheat, Beet",Beetroot,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Amaranthaceae (__),Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Perennial,Inconsistent,Harvest,Rhizosphere,Unknow,Unknow,Retention,Fertilizer,D1,D5,,1,2,R2,3,ITS2,,Fungal Shannon,Fungal Shannon,5.69,2.97397041,4.68,1.677050983,5,5,-0.195412138,0.080318099,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
D18,NA,"Chen et al., 2023",2023,Longxi,"35.18327°N, 104.57714°E",35.18327,La20-40,104.57714,Lo-0-180,42.41666794,MAP600,5.424999714,MAT8,,Codonopsis,"Codonopsis, Maize, Codonopsis",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Campanulaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Consistent,Maturity stage,Rhizosphere,Medium,Unknow,Unknow,Unknow,D1,D5,,1,2,R2,2,ITS1,,Fungal Shannon,Fungal Shannon,3.72,0.536656315,3.76,0.491934955,5,5,0.010695289,0.007585826,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,2912,0.202884776
D18,NA,"Chen et al., 2023",2023,Longxi,"35.18327°N, 104.57714°E",35.18327,La20-40,104.57714,Lo-0-180,42.41666794,MAP600,5.424999714,MAT8,,Codonopsis,"Codonopsis, Potato, Codonopsis",Potato,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Campanulaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Maturity stage,Rhizosphere,Medium,Unknow,Unknow,Unknow,D1,D5,,1,2,R2,2,ITS1,,Fungal Shannon,Fungal Shannon,3.72,0.536656315,3.78,0.849705831,5,5,0.016000341,0.014268431,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,2912,0.234887507
D19,D19A,"Huang et al., 2023",2023,Jiaxing,"30.8333°N, 120.9111°E",30.8333,La20-40,120.9111,Lo-0-180,91,MAP600-1200,16.29166603,MAT15,,Melon,"Melon, Rice",Rice,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Cucurbitaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Inconsistent,Unknow,Rhizosphere,Unknow,Unknow,Unknow,Unknow,D1,D5,,1,2,R2,1,ITS1,,Fungal Shannon,Fungal Shannon,4.04,1.039230485,5.04,0.606217783,3,3,0.22116139,0.026879192,,,,,6.205882353,-0.0264121,,1.798143852,0.067558151,,NA,NA,,0.229591837,0.004434597,,47.75510204,-0.411895998,,3.959183673,-0.074901308,,275.5813953,-0.106767975,,435,-0.015444322,,NA,NA,,NA,NA
D19,D19C,"Huang et al., 2023",2023,Ningbo,"29.8784°N, 121.5480°E",29.8784,La20-40,121.548,Lo-0-180,106.5,MAP1200,17.20833397,MAT15,,Melon,"Melon, Barley",Barley,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Cucurbitaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Inconsistent,Unknow,Rhizosphere,Unknow,Unknow,Unknow,Unknow,D1,D5,,1,2,R2,1,ITS1,,Fungal Shannon,Fungal Shannon,4.47,1.143153533,5.6,1.195115057,3,3,0.225378189,0.03698258,,,,,5.117647059,0.058594164,,1.759474091,-0.2135741,,NA,NA,,0.205102041,-0.240709875,,13.87755102,-1.386294361,,9.346938776,-1.426388818,,60.46511628,-0.395895657,,88.33333333,-0.099090903,,NA,NA,,NA,NA
R2,R2A,"Chen et al., 2025",2025,Hubei University of Chinese Medicine,"N 30°37’, E 114°37’",30.6167,La20-40,114.6167,Lo-0-180,105.9166641,MAP1200,16.86666679,MAT15,,Chrysanthemum morifolium,"Chrysanthemum morifolium, Prunella vulgaris",Prunella vulgaris,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Asteraceae to Lamiaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Perennial,Consistent,Maturity stage,Rhizosphere,Medium,Unknow,Retention,Fertilizer,D1,D5,,1,2,R2,1,ITS1,,Fungal Shannon,Fungal Shannon,5.682933333,0.036192587,4.9411,0.123363163,3,3,-0.139879553,0.000221299,,,,,5.293333333,0.027943451,,0.964166022,0.087011377,,NA,NA,,0.01364718,0.589112311,,74.09161055,-0.211005506,,14.18757467,0.270172447,,16.75094443,0.43866974,,57.54271766,0.238708068,,NA,NA,,NA,NA
R3,R3A,"Dou et al., 2025",2025,"Qiqihar, China","N 47°27_, E 123°68_",30.6167,La20-40,114.6167,Lo-0-180,105.9166641,MAP1200,16.86666679,MAT15,,Soybean,"Soybean, Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Harvest,Rhizosphere,Medium,Unknow,No_retention,Fertilizer,D1,D5,,1,2,R2,2,ITS1,,Fungal Shannon,Fungal Shannon,3.973546667,0.599209373,2.78836,0.210931229,3,3,-0.354205453,0.009487669,,,,,7.03,0.014124529,,1.578,0.059654943,,NA,NA,,0.166,0.017910927,,NA,NA,,NA,NA,,49.83,-0.092884867,,187.38,-0.068752747,,29.47,0.173117469,,NA,NA
R3,R3B,"Dou et al., 2025",2025,"Qiqihar, China","N 47°27_, E 123°68_",30.6167,La20-40,114.6167,Lo-0-180,105.9166641,MAP1200,16.86666679,MAT15,,Maize,"Maize, Soybean, Maize",Soybean,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Harvest,Rhizosphere,Medium,Unknow,No_retention,Fertilizer,D1,D5,,1,2,R2,2,ITS1,,Fungal Shannon,Fungal Shannon,4.00529,0.46041118,3.3545,0.448698251,3,3,-0.177313259,0.010368481,,,,,7.01,0.035042128,,1.723,-0.113584086,,NA,NA,,0.117,0.300421098,,NA,NA,,NA,NA,,48.37,-0.055906598,,177.97,0.071391147,,36.66,-0.221031762,,NA,NA
R8,R8E,"Qiu et al., 2025",2025,"Changning Town, Minqin County","102°24_55_E, 38°53_31_N",38.8919,La20-40,102.4153,Lo-0-180,10.08333302,MAP600,7.491666794,MAT8,,Glycyrrhiza uralensis,"Glycyrrhiza uralensis, Maize, Citrullus lanatus","Maize, Citrullus lanatus",,Magnoliopsida,Multiple,Magnoliopsida to Multiple,,Fabaceae to Multiple,Legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,3,R3,3,ITS1,,Fungal Shannon,Fungal Shannon,2.74,0.225166605,3.56,0.277128129,3,3,0.261802624,0.004270999,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
R8,R8A,"Qiu et al., 2025",2025,"Changning Town, Minqin County","102°24_55_E, 38°53_31_N",38.8919,La20-40,102.4153,Lo-0-180,10.08333302,MAP600,7.491666794,MAT8,,Glycyrrhiza uralensis,"Glycyrrhiza uralensis, Maize, Citrullus lanatus","Maize, Citrullus lanatus",,Magnoliopsida,Multiple,Magnoliopsida to Multiple,,Fabaceae to Multiple,Legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,3,R3,3,ITS1,,Fungal Shannon,Fungal Shannon,2.42,0.259807621,3.51,0.225166605,3,3,0.371848497,0.005213693,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
R8,R8B,"Qiu et al., 2025",2025,"Changning Town, Minqin County","102°24_55_E, 38°53_31_N",38.8919,La20-40,102.4153,Lo-0-180,10.08333302,MAP600,7.491666794,MAT8,,Glycyrrhiza uralensis,"Glycyrrhiza uralensis, Maize, Citrullus lanatus","Maize, Citrullus lanatus",,Magnoliopsida,Multiple,Magnoliopsida to Multiple,,Fabaceae to Multiple,Legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,3,R3,3,ITS1,,Fungal Shannon,Fungal Shannon,2.34,0.207846097,3.08,0.294448637,3,3,0.274778668,0.005676315,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
R8,R8C,"Qiu et al., 2025",2025,"Changning Town, Minqin County","102°24_55_E, 38°53_31_N",38.8919,La20-40,102.4153,Lo-0-180,10.08333302,MAP600,7.491666794,MAT8,,Glycyrrhiza uralensis,"Glycyrrhiza uralensis, Maize, Citrullus lanatus","Maize, Citrullus lanatus",,Magnoliopsida,Multiple,Magnoliopsida to Multiple,,Fabaceae to Multiple,Legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,3,R3,3,ITS1,,Fungal Shannon,Fungal Shannon,2.76,0.138564065,3.15,0.138564065,3,3,0.132171773,0.001485158,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
R8,R8D,"Qiu et al., 2025",2025,"Changning Town, Minqin County","102°24_55_E, 38°53_31_N",38.8919,La20-40,102.4153,Lo-0-180,10.08333302,MAP600,7.491666794,MAT8,,Glycyrrhiza uralensis,"Glycyrrhiza uralensis, Maize, Citrullus lanatus","Maize, Citrullus lanatus",,Magnoliopsida,Multiple,Magnoliopsida to Multiple,,Fabaceae to Multiple,Legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,3,R3,3,ITS1,,Fungal Shannon,Fungal Shannon,2.31,0.069282032,3.57,0.121243557,3,3,0.435318071,0.000684312,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
R9,R9A,"Wang et al., 2025(a)",2025,"Wenshan Prefecture, Yunnan Province","23°7_43.3_N, 104°42_0.6_E",23.1287,La20-40,104.7002,Lo-0-180,127.9166641,MAP1200,18.04166603,MAT15,,Tobacco,"Tobacco, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Unknow,Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,2,ITS1,,Fungal Shannon,Fungal Shannon,3.566668,0.296296296,2.644762,0.067014815,3,3,-0.299050746,0.00251443,,,,,4.28,0.147452731,,2.711,0.049650485,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,86.81,0.114796333,,222.13,-0.552326881,,133.55,0.358006891,,NA,NA
R11,R11A,"Zhang et al., 2025",2025,"Erdaoqu Township, Wuyuan County, Zhangjiakou City","114°50_-116°04_E, 41°14_-41°57_N",41.5917,La40,115.45,Lo-0-180,33.66666794,MAP600,3.733333111,MAT8,,Potato,"Rye, potatoe",Rye,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D1-3,D5-10,,3,2,R2,6,ITS1,,Fungal Shannon,Fungal Shannon,6.76,0.062211982,7.33,0.087557604,3,3,0.080952626,7.58E-05,,,,,6.12,0.15415068,,0.637470998,0.350925966,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,42.47,-1.350902672,,290,-1.256234505,,51.24,0.186897333,,NA,NA
R11,R11B,"Zhang et al., 2025",2025,"Erdaoqu Township, Wuyuan County, Zhangjiakou City","114°50_-116°04_E, 41°14_-41°57_N",41.5917,La40,115.45,Lo-0-180,33.66666794,MAP600,3.733333111,MAT8,,Potato,"Rye, potatoe",Rye,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Vegetative stage,Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D1-3,D5-10,,3,2,R2,6,ITS1,,Fungal Shannon,Fungal Shannon,6.65,0.078341014,7.42,0.092165899,3,3,0.109562203,9.77E-05,,,,,5.59,0.093845455,,0.653132251,0.502979649,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,62.95,-0.804438229,,374.83,-0.82356202,,63.4,0.310333672,,NA,NA
R11,R11C,"Zhang et al., 2025",2025,"Erdaoqu Township, Wuyuan County, Zhangjiakou City","114°50_-116°04_E, 41°14_-41°57_N",41.5917,La40,115.45,Lo-0-180,33.66666794,MAP600,3.733333111,MAT8,,Potato,"Rye, potatoe",Rye,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D1-3,D5-10,,3,2,R2,6,ITS1,,Fungal Shannon,Fungal Shannon,5.82,0.359447005,6.22,0.288018433,3,3,0.066469645,0.001986184,,,,,5.53,0.232861101,,0.578886311,0.444120428,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,51.59,-1.0485215,,226.5,-0.43346949,,60.68,0.257102232,,NA,NA
R11,R11D,"Zhang et al., 2025",2025,"Erdaoqu Township, Wuyuan County, Zhangjiakou City","114°50_-116°04_E, 41°14_-41°57_N",41.5917,La40,115.45,Lo-0-180,33.66666794,MAP600,3.733333111,MAT8,,Potato,"Rye, potatoe",Rye,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Maturity stage,Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D1-3,D5-10,,3,2,R2,6,ITS1,,Fungal Shannon,Fungal Shannon,7.05,0.396313364,6.34,0.301843318,3,3,-0.106148848,0.001808913,,,,,5.98,0.048949413,,0.63863109,0.511914948,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,44.23,-0.584626391,,264.5,-0.532289365,,64.7,0.05517293,,NA,NA
R11,R11E,"Zhang et al., 2025",2025,"Erdaoqu Township, Wuyuan County, Zhangjiakou City","114°50_-116°04_E, 41°14_-41°57_N",41.5917,La40,115.45,Lo-0-180,33.66666794,MAP600,3.733333111,MAT8,,Potato,"Rye, potatoe",Rye,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D1-3,D5-10,,3,2,R2,6,ITS1,,Fungal Shannon,Fungal Shannon,6.52,0.138248848,8.19,0.223502304,3,3,0.228039522,0.000398109,,,,,6.04,0.081061038,,0.600348028,0.431217604,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,48.08,-0.72828307,,234.5,-0.580961396,,44.57,0.352718282,,NA,NA
